-13.704963	92.382994	-62.759914	89.618259	48.161848	-21.830063	-0.554232	-52.607851	46.843550	-25.877170	50.709873	-97.638696
-56.124260	-28.011707	14.100689	12.730101	-90.808077	-56.815806	-4.641774	68.981126	-55.344962	-19.459926	96.949185	32.287286
12.543699	-89.932179	21.040431	-91.503906	-41.369315	-66.028273	-36.210381	67.193514	3.123507	15.502827	12.055459	78.760639
51.075011	38.005044	-83.053482	-19.194841	-73.467614	17.553764	-13.482907	-10.716915	5.112226	15.677986	89.673130	32.759640
7.209017	73.309878	-14.238914	-15.828584	27.763839	-2.894287	49.483941	85.471905	83.015741	-54.318134	93.526669	-81.299344
-65.596523	-64.312502	17.081393	-95.727082	0.189322	90.355159	-47.266974	-30.217656	57.186311	-50.457201	41.622254	-58.067863
46.651434	47.458637	65.008846	-19.905295	38.234970	77.631285	43.497569	63.587507	-58.112105	0.671557	60.512892	-73.280188
27.676515	58.641917	96.418782	-40.052767	-30.884095	49.315186	49.569130	37.433474	23.985453	-8.095238	-51.998943	1.412801
34.899336	33.950874	-89.510254	24.912368	-16.304444	-3.309160	72.676458	27.159087	-26.281183	80.109915	-92.239662	-92.536101
-23.663084	-65.124390	-45.469695	-8.080067	39.173119	45.124196	11.628380	11.532348	21.106403	76.789563	12.937419	-65.396661
36.619296	-15.945053	-6.310842	-2.910498	-99.266453	-51.868337	-58.521732	65.798759	92.224933	-74.111565	-87.837359	51.655505
-27.765056	-34.613121	-66.675103	-74.613122	-16.859271	-8.772142	42.339891	-36.717461	-15.741418	-65.254606	-22.503650	15.812981
78.976050	68.868573	51.456489	-7.173801	-67.811266	-23.076803	-89.458583	73.685920	-32.352240	-7.203122	51.813012	-61.905859
-62.735557	-66.524024	91.120131	51.877763	95.989559	-33.058880	-79.974611	-53.309291	-99.664881	38.458013	83.324976	2.547393
99.736601	-46.848876	-5.441514	-18.437740	79.724401	18.414807	39.960836	-63.460488	14.839848	-71.762478	19.810798	-84.999763
68.225450	-69.692630	45.138918	92.909884	-35.510684	-27.524223	63.758779	85.002884	21.557090	-72.964375	60.983921	92.441315
52.592611	-54.182741	63.284851	44.595607	25.132012	-17.586095	35.032231	36.818948	-5.121230	-58.919758	1.932324	8.765182
41.515203	-30.660104	-18.708939	1.659146	37.188619	-42.915846	89.090710	71.255984	-89.345622	45.802152	-28.197938	-71.740844
-46.304406	-29.065067	41.839936	-77.505398	42.220734	34.319607	-21.073909	2.918272	88.059539	92.950734	-12.676305	13.308244
67.236615	-89.781799	71.006216	29.280535	38.214815	-100.000000	97.343055	-73.270339	-47.552624	-19.818109	15.820208	-26.860140
38.975560	50.900790	-89.743228	57.876879	-66.020301	2.789697	-34.510059	-49.212529	-60.602771	-100.000000	1.734564	44.237467
3.687013	88.214886	-5.842769	83.100797	-20.645838	60.056501	80.945466	12.419314	-91.931379	69.918193	-68.227719	31.981770
45.890870	51.973113	-2.715733	-99.613352	-86.579552	-32.759485	16.618732	-42.319702	53.670752	-18.193129	78.646887	25.965950
-14.132534	-7.918287	-73.603985	54.262275	73.968946	96.151673	-90.823125	97.748110	0.888923	-52.064740	48.818952	47.552023
4.489251	-23.701911	78.186364	-3.418929	71.653062	-99.503779	83.862294	-27.129171	79.583760	25.816237	8.098135	95.768060
46.829826	-97.406231	24.327494	22.614379	46.033692	37.472467	38.374773	-40.084222	97.834518	-46.362993	97.135916	30.557502
63.204801	61.325022	88.369090	61.929287	-15.772169	-70.921147	10.390248	-60.613860	61.767405	-37.864201	82.934797	93.018272
-26.590466	-18.140250	40.646495	-67.762110	-20.754648	-37.321894	94.000933	-12.679834	82.571148	52.689416	-19.296694	34.017046
72.924670	79.106995	41.909898	-84.603977	96.048932	-93.874048	70.668699	-6.545502	96.449572	57.980812	94.741923	22.917283
49.275828	-76.399672	93.439119	9.580492	61.842060	-10.601031	-82.320214	-55.979316	-32.303646	-7.769122	-17.585629	-15.537891
69.092653	-46.730116	70.238650	-75.973119	-29.506901	-79.719357	21.080833	-8.470042	24.378675	60.235748	-11.151264	8.228333
43.317302	48.014387	48.333254	18.976776	83.932406	50.835557	-50.253730	-25.035235	59.863642	55.810021	-29.127020	-9.318480
76.541532	-86.752151	-21.918527	94.553589	83.738724	-11.200856	3.531262	-84.607322	-34.368736	-24.362035	-6.644107	14.767598
-54.891566	57.672104	-2.744608	56.188166	-42.660814	80.528583	63.263213	-89.533371	-51.306055	-39.647058	-64.077798	42.690997
-27.767648	41.873477	95.708022	-46.031467	14.855118	80.214508	82.843166	74.938678	-83.019047	39.302257	18.669286	-23.596665
-82.208039	-41.289286	60.333974	25.464204	8.100293	19.375248	-84.959164	-22.039365	64.290711	37.941341	29.027000	-78.205606
-50.512149	-13.282762	78.791448	-9.461588	4.922601	-34.679446	71.092651	16.673122	26.902951	-72.754710	44.036829	55.456417
48.129699	-21.155814	-9.882821	-89.163018	7.354638	45.201242	1.947204	-29.264115	95.160985	85.333097	-51.075180	-19.318608
36.511497	5.250623	2.174456	-84.806160	22.818976	-44.669226	62.216569	-68.900736	-40.208025	-71.967539	24.332379	-47.100379
94.546656	14.130657	81.751524	100.000000	-12.508825	47.063029	80.469523	48.590020	63.444050	-3.523017	72.971290	-56.939755
76.045091	-11.503823	-81.589099	-88.880019	-55.596957	-28.079085	42.559439	-22.947734	27.262526	45.362718	6.630066	60.144417
92.009612	80.347184	83.589819	92.692025	57.210362	-40.188695	9.484043	-4.606076	14.096351	3.876397	-78.039877	53.118778
-34.121846	18.627018	-91.586659	74.570363	-40.746005	89.370917	27.074421	52.220784	0.027801	9.815938	83.311928	-42.902366
-62.799841	-83.277812	1.923328	-43.240784	89.565243	23.260247	-73.426444	9.386875	-70.384308	43.921258	-52.122773	-44.458558
-97.734402	-54.064676	-45.384193	-24.972972	32.697039	57.967579	82.230703	20.325285	22.408655	31.628487	-74.749392	37.855146
-3.761961	21.801704	97.182702	-4.597930	55.965830	68.767065	-63.484027	-29.525763	-26.993267	-76.306365	89.974619	81.799812
37.597009	-45.166253	57.309040	-66.808693	31.614736	-83.268976	41.978630	-79.659024	61.165755	-8.026280	89.476330	-96.203090
71.190067	-73.122589	96.226836	4.516688	-36.994127	28.388223	38.999499	61.878419	63.488448	-7.976050	-51.160285	38.383220
-44.841393	53.786038	-54.448073	76.909181	-85.649635	-94.256213	-43.968131	1.524192	29.728716	42.445773	26.835216	57.400336
77.318116	-64.169233	34.465395	80.205504	-53.290524	6.643554	77.499777	-93.943885	-20.312096	20.127791	40.589496	-40.967080
73.432480	-55.264647	48.736944	11.092725	-94.856370	-94.897048	99.929507	-0.338725	67.957332	-21.759504	80.219289	8.336442
30.751139	10.192472	-16.245115	30.836612	48.415776	74.042902	72.178814	-32.648263	63.933737	-98.617349	-84.499854	-13.855478
-71.424022	41.896546	79.146825	-30.665114	-93.822399	-24.427468	65.839134	-41.711479	40.796278	39.349438	67.686853	28.684385
53.167509	80.044972	-74.312398	42.863521	-0.317498	69.517204	0.277630	29.895491	18.488047	56.260667	6.336990	-90.024008
61.654745	-48.332293	-85.252698	-4.477926	20.622078	80.702678	-28.351395	38.824825	-81.358419	-45.838411	-30.420960	21.745486
3.649405	-67.230961	99.896437	-1.467965	54.036535	-73.446648	-55.890652	87.691648	-1.150089	72.276897	-21.310970	97.254164
95.766764	81.934431	55.270826	78.073267	-56.421891	-31.916649	-7.247496	57.531025	80.543468	12.417637	-52.820759	59.570276
78.549373	-33.391533	-21.800470	-55.869338	-90.029696	-42.300619	97.582358	-80.488854	-7.716136	57.636996	-51.390495	-6.215946
29.670808	-39.594676	-21.645079	-0.590681	-76.493421	34.952239	15.712933	-62.245616	-66.381222	91.773976	-60.229926	66.556551
-21.468550	-69.588113	-56.430705	26.509229	32.994453	96.686351	-46.109315	-9.771667	-46.101012	-52.278533	-11.638904	-27.506146
-61.829212	-17.700626	97.891911	8.067977	-65.667159	-0.506256	16.948373	-20.721617	-0.548070	-89.398702	41.388082	59.715088
14.192159	-49.883428	-81.260568	-59.014510	99.389378	45.872287	-84.272249	82.986599	35.761801	62.302652	-4.680840	3.720701
-7.195040	-15.646715	-1.856114	-2.299383	-20.848796	-6.586954	-92.908629	-8.041133	-82.358229	17.774159	-25.177795	-77.425042
-8.566813	-8.218814	-33.377023	88.410260	-5.754943	38.593684	37.010233	21.318601	85.476789	12.360721	-75.224142	16.850643
-10.070395	47.925882	75.271343	58.927814	47.122014	85.836961	-27.684711	5.676603	-99.835498	36.716305	6.830078	-27.843993
76.453205	-27.649768	-65.852280	-56.826899	-10.557431	-99.616290	-27.194889	14.997654	-80.883098	44.378604	10.908401	-40.948314
71.588737	-75.854169	15.017476	56.154196	-45.092786	-20.013797	53.499132	-36.101964	14.615319	37.457377	65.151722	-7.234866
-94.722036	54.168402	60.220732	46.541698	-78.030914	5.131316	25.674801	31.730443	-34.755827	-80.964227	72.320332	38.540001
36.828515	-38.086939	93.627305	-85.686661	-20.268236	-9.331727	-55.229779	-3.783935	-24.576530	-45.410986	1.778759	-31.147548
98.940420	-41.641449	8.094930	63.250663	-14.119230	-98.431076	96.344493	-80.574947	-83.332315	74.588526	-15.416420	-83.719944
39.732902	89.190251	20.688464	-6.508700	-40.732248	79.544176	64.787635	18.680206	44.346616	34.249269	24.477374	67.068891
-53.971058	-2.290385	-38.512879	99.825246	10.017535	-73.145960	33.902674	-85.762975	42.456512	62.078579	57.520325	-1.457580
57.136118	-2.458145	89.164304	76.396942	21.076716	-1.262863	-85.181184	83.555986	51.465447	8.125544	69.307593	-20.757028
10.068703	69.977282	-38.922204	24.697341	89.075761	0.336935	23.217820	95.072573	2.198873	14.576263	23.513410	90.197706
94.669431	43.656565	-53.256159	-32.148732	81.408666	5.670791	-5.174046	-38.502094	-1.706323	74.437434	81.266199	-26.705494
-10.792407	-99.999955	84.811833	-78.787172	-43.296550	51.157795	-65.490408	26.095657	51.649497	100.000000	-82.706963	1.133453
-50.470910	20.358860	50.752173	-4.525352	-81.590466	-91.173554	-10.112264	21.155901	32.959657	2.194326	-24.692641	-70.622051
83.757159	96.253635	55.523046	-41.904988	81.189506	-67.428320	-24.005172	69.835105	-26.158529	8.467946	46.589127	51.765559
6.455892	-81.065752	-74.709060	17.099113	-36.697353	-81.835176	22.042407	-12.674602	90.134374	71.735461	20.967023	24.032542
-42.987725	60.235260	21.732999	-93.261336	6.112478	86.906761	69.161416	16.140758	8.546171	27.047136	-4.319770	45.708053
-98.927242	56.441272	82.929368	93.755817	92.716323	-77.502380	93.060534	-80.133581	3.449299	99.016740	47.822781	80.331286
94.792278	58.201533	96.215588	84.454101	74.091933	15.550506	-71.388287	14.861543	-24.816118	55.930814	35.509531	44.137768
-16.683483	20.114589	27.591780	8.122901	-11.848249	40.242044	-29.809433	97.226666	-62.966530	62.038420	46.679108	65.677254
57.577860	-49.684916	-91.462452	95.040018	11.807044	96.862053	41.194143	-36.885810	-47.581221	-53.974468	-75.332243	-32.281495
83.511098	84.241457	-62.783257	11.244848	-23.294179	-65.313519	16.864827	-4.244272	98.983042	57.416580	58.316683	-2.694877
64.962280	-0.889641	-20.396165	20.177713	33.333967	88.063698	35.157617	-23.881570	-65.368796	7.935629	-29.815660	98.653248
-40.421249	79.928813	33.570904	11.149052	-68.755434	-9.982450	5.323337	47.945154	-22.051531	5.605908	-52.513682	20.622024
-18.149918	16.702337	94.633751	-42.033413	-61.529476	11.576492	-20.986181	46.531867	-10.841472	-44.983221	74.567323	-37.384833
-39.964970	25.405731	87.360972	86.353665	64.008814	43.494716	78.180149	-18.645295	-68.190835	2.873093	11.050507	6.599827
0.734938	-46.967218	7.915209	99.300140	19.918839	75.477586	49.794460	60.983061	-98.700384	54.482289	-43.923922	2.406100
-11.635925	21.918709	18.547017	58.781663	-91.315430	21.744180	-12.217558	-4.856114	25.642967	97.497640	-29.142081	68.058433
65.098194	-1.356017	-66.498223	11.235404	-17.040285	42.456738	55.533331	-31.543206	0.615940	-33.067360	37.220212	41.198721
35.733166	95.750194	-83.565415	-54.549093	-76.724668	-63.685678	7.005554	-84.744120	5.236616	-34.871733	33.148513	-52.744506
-9.546165	99.241359	-94.568062	1.633069	-9.251609	56.090229	98.857714	-49.963492	3.512648	-51.481258	27.567030	-29.737565
-18.091569	50.482293	-87.367943	5.578147	22.237193	-28.253974	-68.765979	34.001244	-96.108802	-26.507541	-73.569156	98.936516
21.461602	-92.722376	-32.200608	-22.409395	-46.008700	96.626481	-12.492563	63.087869	-44.756449	-0.129236	50.758583	-18.721856
-46.155951	-24.974119	24.405187	-14.419225	77.637301	-84.728925	80.007753	8.620095	67.708846	55.134065	-83.504440	-2.223972
66.224313	-78.551170	-47.593620	-73.287799	98.475772	9.013078	-36.308278	85.016669	10.766736	89.211270	-71.270323	-71.448088
51.386473	-18.065880	48.444037	34.120368	-15.320869	15.256154	-35.985220	-74.443066	-15.086974	97.518132	35.109772	93.217554
80.951535	27.676619	2.845756	65.586379	-85.248170	93.864412	39.017820	67.264858	14.576610	-55.301852	-76.236322	3.310604
79.963999	59.203686	-52.659501	-87.274893	77.638710	10.670952	24.598941	-76.100281	-5.505410	0.733188	-27.034827	-47.147258
-11.740217	93.255402	22.228366	-67.340855	-27.671983	-76.287899	-36.830182	3.567794	-48.904846	-26.684792	41.426273	-77.862069
-22.638630	-8.510556	-81.521580	67.335336	-13.279034	90.664388	-57.603832	70.180775	-6.286186	55.743552	14.968208	74.145185
-65.873611	-14.077126	61.122974	-39.347035	-24.971486	-83.406945	-41.017311	54.824341	-19.266780	-29.901113	-6.973197	55.882424
-15.220108	-26.674782	70.637392	-77.465686	40.374246	98.260338	-6.815322	-96.563484	81.785326	58.989017	12.981052	-57.414295
-19.002167	-8.102853	36.294635	-63.812775	90.986061	3.830002	37.456433	23.898302	75.486630	27.697690	89.650502	41.540224
66.899258	14.444301	20.962099	20.186339	-29.005413	16.585613	95.226429	63.281326	20.698848	31.667754	-48.696036	39.539225
-34.457833	55.354772	96.410578	72.553421	-34.839342	-44.327519	15.472495	82.148696	9.127471	-14.973423	32.716027	91.820863
40.029259	87.493873	87.402030	26.649844	-88.541275	45.180125	-54.021451	88.893937	-91.813373	54.382719	-25.387043	4.670141
-8.929127	-61.379898	67.357596	-14.761963	94.277855	-0.280318	8.952590	-49.707006	74.023573	-49.633672	87.123836	-71.579298
55.922349	-71.568678	0.621695	68.339796	6.461291	31.800732	-73.631459	100.000000	48.966477	0.357414	99.202624	-2.129457
57.502782	-59.596744	-28.936026	16.900438	42.036996	4.197693	46.149127	-78.701053	62.345348	-76.704872	75.307186	13.718129
-75.082385	56.562855	29.289329	88.830287	30.219856	99.102713	8.820734	-8.093136	-81.858703	13.616968	94.688325	17.907753
32.694070	93.777140	24.317371	69.099845	-74.247945	-96.276360	89.828455	-3.059011	-24.649472	32.932883	-50.915622	63.908075
-76.996455	-60.488820	62.609884	21.888487	-65.828267	-44.295506	33.630883	-85.078000	-9.313747	-78.932280	23.257304	6.244060
0.508171	-78.574062	-40.018345	-45.401554	2.827940	-31.774246	13.359244	-69.386715	-91.226665	36.797504	77.287069	4.681100
-12.590318	-0.979698	-21.217141	38.826038	-63.533847	25.854259	-39.698360	-1.625304	-13.908513	3.982721	63.173132	-1.046996
53.831565	-78.818341	11.487665	-53.452305	62.567428	49.946790	7.391150	37.331115	71.631820	-13.538471	-19.294076	6.397598
9.952916	31.648282	-9.041406	-0.205477	-9.076376	28.491792	-19.065997	-66.567637	1.490536	-3.889863	-85.113623	-82.423454
-23.760432	7.020308	82.573420	0.137254	-99.837582	63.024059	-62.358042	-12.069400	23.346623	40.992241	-2.521140	72.962216
26.543539	-19.973988	91.246761	72.713162	-24.117145	94.938065	-28.187615	-7.007688	-31.210666	-38.842296	26.612401	-25.013694
-12.779790	4.512329	-5.172689	-10.504081	-78.979127	68.316531	-72.413000	-40.008215	-79.029020	61.172974	-62.569959	-28.767061
95.259704	63.466149	57.607677	79.197742	-28.340971	-85.942852	68.809931	2.691763	-25.854669	62.780478	49.999963	19.082480
-79.234056	-21.051643	-99.171040	47.179851	41.593426	-31.662543	-95.668580	-35.072134	4.824272	11.510845	-6.019897	-56.724694
6.485265	44.213807	-6.552992	83.539685	-23.401645	26.909425	73.664601	-13.496095	9.874042	22.479483	-88.884944	-56.826878
11.557220	-0.607809	29.995320	44.842108	19.601025	-34.775134	38.542866	-76.021275	-97.101642	-62.702338	99.754507	66.552822
28.817058	62.025481	45.266018	80.546343	-84.112542	29.712154	-82.360440	-79.056070	-78.011996	-28.030398	91.424939	-2.573620
26.833222	64.393755	30.032418	-31.394673	20.133134	-24.935931	38.691230	92.513794	-1.742172	-33.473262	80.438127	-62.966735
65.555658	71.938273	-29.667165	-20.219854	-6.283215	93.516227	-49.138234	-5.727254	-20.533958	-46.256020	-3.819866	20.851623
-69.020304	-4.713124	18.521556	-33.257257	27.220990	-10.278986	90.517962	-98.232718	-38.961070	-29.873927	-23.032627	80.782720
29.959334	65.824539	79.577216	-74.800449	33.413520	23.978892	-86.702411	31.861322	19.042547	87.003889	58.805885	-49.692077
6.686453	-66.892656	-99.055400	34.754374	72.271688	95.100036	88.276016	-92.737299	87.775902	72.919332	-44.168493	0.749804
42.718563	-29.963873	-84.293346	43.422946	34.198648	-45.685381	-67.088172	33.857282	-20.674543	3.822890	66.600448	92.459885
-29.091907	-76.334802	-13.088074	81.433007	91.510143	50.012032	-86.279455	-96.024048	-11.226392	-40.990089	-87.494037	-82.207569
-65.934622	-77.144357	-77.781456	10.144459	-38.929173	-100.000000	-26.581481	-42.795786	3.701125	72.475198	67.092307	8.645199
3.632749	26.997446	-52.400538	-88.612130	5.204063	-11.229067	100.000000	-46.665691	-89.557355	48.026508	68.919768	-85.548646
5.304632	-26.869490	-40.841647	-59.439570	57.283233	-29.845267	3.344256	45.628739	35.942711	1.375916	-10.974642	11.202162
-3.362804	23.508184	24.400373	94.320208	47.280810	36.900649	92.851597	-61.439438	28.709102	-10.493587	-66.929875	-65.383513
84.453452	-39.651010	-9.270090	0.706819	-37.550382	71.022765	81.185707	25.661785	-52.366477	52.712408	-8.585482	18.753948
-12.873812	86.037328	-5.044934	-61.297070	21.663624	12.295799	36.232824	66.319275	-30.731657	17.366250	51.383573	48.666804
-41.835983	13.482711	-3.002142	28.926369	-47.358813	-42.459637	11.761682	0.799912	75.415549	-30.570423	-62.604707	36.391887
-96.423203	-28.647283	62.896012	-66.285851	87.150386	-66.782929	-7.187173	-27.109751	-44.626347	45.567723	55.291280	-34.867767
14.061589	-87.845991	20.424426	49.598642	-39.097553	81.080326	-16.273002	36.689789	-35.003760	24.819305	48.896088	-42.130138
-53.803406	91.151996	-18.072927	-14.737646	7.499862	-63.232223	-64.016217	15.319901	84.265456	-53.756702	64.241579	99.470832
58.228515	24.736583	-28.600914	-67.646025	-80.335537	57.875392	23.970348	-13.917102	-8.195891	-55.162028	49.694776	32.080583
