85.221169	-32.916316	-92.987790	-2.286647	-37.678423	54.607412
-88.921795	10.763071	-3.442636	11.113206	-80.137149	62.734843
-10.153301	36.366547	-80.771000	45.489620	-63.440899	-44.846666
-98.520181	-19.625622	-97.225110	-37.777387	-36.384397	-28.538107
-65.201706	-80.084490	93.089134	-90.843465	-4.140416	-12.321164
-96.568003	16.192373	-5.758912	97.715833	-1.938816	46.126481
71.030025	12.625015	1.473382	19.753226	-88.774652	19.031510
75.551267	-59.274646	26.014305	-21.370256	-98.839722	-91.529997
55.764330	81.327453	38.345138	16.735259	24.607807	-54.417083
55.288262	70.566990	0.878196	-56.666343	-40.311822	-65.903373
61.604002	-10.273559	-80.128620	31.660656	36.176467	74.808164
70.520345	82.105134	-31.900586	-29.849013	81.815831	90.259054
61.332839	-10.802203	78.294718	90.255827	-86.292503	-30.815872
-4.980783	50.866456	7.605929	-92.468960	29.000773	29.249219
-51.573298	65.482328	45.504192	7.276936	27.001083	-23.798378
44.501628	95.049605	-61.441205	-53.330030	-57.689205	80.094937
3.361582	-83.177045	-80.190293	60.667915	46.612293	64.898753
-56.042946	93.414129	97.266746	-79.588816	-43.780423	91.974100
89.566844	76.599695	59.468086	-65.048367	-68.479965	-13.684717
68.540437	-94.709700	-99.944373	31.692806	-2.013364	-3.407650
66.256442	70.656797	-54.192732	-83.727917	-98.680768	52.824979
-42.975732	-53.282347	-57.440301	47.634809	79.601158	-28.739888
-16.372930	90.566046	-17.578828	-89.773790	-97.189417	5.654544
87.039993	6.929597	-36.726216	32.461165	-64.781101	42.011611
80.240802	90.037949	75.935236	-65.329228	42.910791	56.094625
96.996299	52.076273	43.826756	-78.279403	26.515390	-17.711499
22.392454	8.445019	-47.206183	5.841678	-97.191949	30.748684
38.720095	-28.749506	-42.358755	-79.864351	98.957894	87.344815
88.998680	-42.009826	-55.002684	-25.937004	27.851968	12.688099
-60.218459	-28.173525	-37.346778	24.152282	-96.229796	16.092732
-99.454616	-86.666779	36.812553	15.369264	-43.955559	-58.554570
-95.392248	-19.658457	-52.143117	-99.335395	46.463280	-71.773450
88.723580	43.453718	5.245272	-18.556177	-45.353444	-67.579276
-77.917574	20.813854	90.633013	-29.171830	-82.772704	-21.583106
61.209145	-64.278023	-1.796877	-26.679350	3.031429	-29.755119
-36.296412	-63.007472	17.316330	39.694983	-94.385408	-34.332095
86.220766	-20.203336	-58.187343	8.402355	-66.383575	-58.481128
-51.153073	74.379405	-5.465929	68.868082	11.910898	-37.448071
68.238884	69.648728	86.099370	0.549043	-30.550239	-64.590736
-55.372067	32.764855	89.855257	24.307450	53.864565	21.734646
-78.061613	20.029307	23.646538	-69.906659	21.774654	-56.754700
